gen, popsize, num_dd, num_dwt, num_wtwt, num_d_alleles, rate_d_alleles
-9,24326,0,0,24326,0,0.0
-8,24299,0,0,24299,0,0.0
-7,24083,0,0,24083,0,0.0
-6,24237,0,0,24237,0,0.0
-5,24208,0,0,24208,0,0.0
-4,24303,0,0,24303,0,0.0
-3,24207,0,0,24207,0,0.0
-2,24241,0,0,24241,0,0.0
-1,24228,0,0,24228,0,0.0
0,24770,625,0,24145,1250,0.0252321
1,24269,327,629,23313,1283,0.0264329
2,24031,265,743,23023,1273,0.0264866
3,24298,273,801,23224,1347,0.0277183
4,24156,257,876,23023,1390,0.0287713
5,24132,203,880,23049,1286,0.0266451
6,24153,250,880,23023,1380,0.0285679
7,24248,229,861,23158,1319,0.0271981
8,24085,214,880,22991,1308,0.0271538
9,24239,214,834,23191,1262,0.0260324
10,24063,197,869,22997,1263,0.0262436
11,24250,157,915,23178,1229,0.0253402
12,24010,184,889,22937,1257,0.0261766
13,24117,162,871,23084,1195,0.0247751
14,24038,149,868,23021,1166,0.0242533
15,24156,151,847,23158,1149,0.0237829
16,24236,120,832,23284,1072,0.0221159
17,24109,126,819,23164,1071,0.0222116
18,24112,142,853,23117,1137,0.0235775
19,24273,158,849,23266,1165,0.0239979
20,24163,144,920,23099,1208,0.0249969
21,24142,146,917,23079,1209,0.0250394
22,24072,164,823,23085,1151,0.0239074
23,24109,136,864,23109,1136,0.0235597
24,24109,141,805,23163,1087,0.0225434
25,24081,122,789,23170,1033,0.0214484
26,24226,124,854,23248,1102,0.0227442
27,24093,148,834,23111,1130,0.0234508
28,24070,138,821,23111,1097,0.0227877
29,24106,133,816,23157,1082,0.0224425
30,24051,122,737,23192,981,0.0203942
31,24324,102,702,23520,906,0.0186236
32,24091,104,721,23266,929,0.0192811
33,24050,87,703,23260,877,0.0182328
34,24345,102,741,23502,945,0.0194085
35,24111,95,721,23295,911,0.0188918
36,24327,72,724,23531,868,0.0178403
37,24182,73,694,23415,840,0.0173683
38,24049,75,651,23323,801,0.0166535
39,24139,49,636,23454,734,0.0152036
40,24101,36,650,23415,722,0.0149786
41,24018,46,569,23403,661,0.0137605
42,24191,48,547,23596,643,0.0132901
43,24192,31,515,23646,577,0.0119254
44,23929,40,442,23447,522,0.0109073
45,24177,27,476,23674,530,0.0109608
46,24209,16,458,23735,490,0.0101202
47,24106,21,408,23677,450,0.00933378
48,24132,17,377,23738,411,0.00851566
49,24301,8,360,23933,376,0.00773631
50,24189,10,349,23830,369,0.00762743
51,24185,12,327,23846,351,0.00725656
52,24291,6,296,23989,308,0.0063398
53,24244,6,291,23947,303,0.00624897
54,24364,11,254,24099,276,0.00566409
55,24135,6,235,23894,247,0.00511705
56,24081,7,229,23845,243,0.00504547
57,24312,5,208,24099,218,0.00448338
58,24194,6,185,24003,197,0.00407126
59,24025,3,158,23864,164,0.00341311
60,24134,2,144,23988,148,0.00306621
61,24192,1,152,24039,154,0.00318287
62,24206,0,147,24059,147,0.00303644
63,24155,5,123,24027,133,0.00275305
64,24204,2,112,24090,116,0.0023963
65,24060,0,75,23985,75,0.0015586
66,24168,0,71,24097,71,0.00146888
67,24232,0,75,24157,75,0.00154754
68,24110,0,65,24045,65,0.00134799
69,24239,0,54,24185,54,0.00111391
70,24091,0,49,24042,49,0.00101698
71,24171,0,38,24133,38,0.000786066
72,24077,0,44,24033,44,0.000913735
73,24272,0,49,24223,49,0.00100939
74,24252,0,47,24205,47,0.000968992
75,24234,0,64,24170,64,0.00132046
76,24240,0,52,24188,52,0.00107261
77,24089,0,40,24049,40,0.000830254
78,24182,0,45,24137,45,0.000930444
79,24195,0,42,24153,42,0.000867948
80,24227,0,48,24179,48,0.00099063
81,24124,0,49,24075,49,0.00101559
82,24170,0,36,24134,36,0.000744725
83,24108,0,39,24069,39,0.00080886
84,24315,0,36,24279,36,0.000740284
85,24238,0,33,24205,33,0.000680749
86,24081,0,24,24057,24,0.000498318
87,24198,0,14,24184,14,0.00028928
88,24155,0,16,24139,16,0.000331194
89,24191,0,13,24178,13,0.000268695
90,24226,0,9,24217,9,0.000185751
91,24222,0,7,24215,7,0.000144497
92,24234,0,7,24227,7,0.000144425
93,24167,0,4,24163,4,8.27575e-05
94,24350,0,0,24350,0,0.0
95,24289,0,0,24289,0,0.0
96,24269,0,0,24269,0,0.0
97,24203,0,0,24203,0,0.0
98,24127,0,0,24127,0,0.0
99,24378,0,0,24378,0,0.0
100,24222,0,0,24222,0,0.0
-9,24164,0,0,24164,0,0.0
-8,24259,0,0,24259,0,0.0
-7,24218,0,0,24218,0,0.0
-6,24116,0,0,24116,0,0.0
-5,24131,0,0,24131,0,0.0
-4,24083,0,0,24083,0,0.0
-3,24238,0,0,24238,0,0.0
-2,24043,0,0,24043,0,0.0
-1,24044,0,0,24044,0,0.0
0,25029,625,0,24404,1250,0.024971
1,24248,277,655,23316,1209,0.0249299
2,24172,218,754,23200,1190,0.0246153
3,24117,235,756,23126,1226,0.0254178
4,24150,224,782,23144,1230,0.0254658
5,24042,186,788,23068,1160,0.0241244
6,24178,163,758,23257,1084,0.0224171
7,24273,165,732,23376,1062,0.0218762
8,24075,150,769,23156,1069,0.0222015
9,23956,152,777,23027,1081,0.0225622
10,24197,136,759,23302,1031,0.0213043
11,24070,115,811,23144,1041,0.0216244
12,24249,120,720,23409,960,0.0197946
13,24101,111,709,23281,931,0.0193146
14,24198,104,730,23364,938,0.0193818
15,24228,84,751,23393,919,0.0189657
16,24180,74,691,23415,839,0.017349
17,24239,70,665,23504,805,0.0166055
18,24103,64,662,23377,790,0.016388
