gen, popsize, num_dd, num_dwt, num_wtwt, num_d_alleles, rate_d_alleles
-9,24194,0,0,24194,0,0.0
-8,24203,0,0,24203,0,0.0
-7,24228,0,0,24228,0,0.0
-6,24296,0,0,24296,0,0.0
-5,24264,0,0,24264,0,0.0
-4,24373,0,0,24373,0,0.0
-3,24274,0,0,24274,0,0.0
-2,24178,0,0,24178,0,0.0
-1,24130,0,0,24130,0,0.0
0,24840,625,0,24215,1250,0.025161
1,24222,368,630,23224,1366,0.0281975
2,24055,345,773,22937,1463,0.0304095
3,24073,302,867,22904,1471,0.0305529
4,24316,321,864,23131,1506,0.0309673
5,24121,246,950,22925,1442,0.029891
6,24200,228,922,23050,1378,0.0284711
7,24040,225,889,22926,1339,0.0278494
8,24122,238,886,22998,1362,0.0282315
9,24025,241,907,22877,1389,0.0289074
10,24075,234,873,22968,1341,0.0278505
11,24146,238,875,23033,1351,0.0279756
12,24187,259,850,23078,1368,0.0282797
13,24080,224,980,22876,1428,0.0296512
14,24282,283,993,23006,1559,0.032102
15,24036,290,1043,22703,1623,0.0337619
16,23908,292,996,22620,1580,0.0330433
17,24006,309,992,22705,1610,0.0335333
18,24252,348,1067,22837,1763,0.0363475
19,24348,349,1104,22895,1802,0.0370051
20,24139,361,1120,22658,1842,0.038154
21,24266,396,1141,22729,1933,0.0398294
22,24084,385,1089,22610,1859,0.0385941
23,24236,382,1134,22720,1898,0.0391566
24,24188,404,1211,22573,2019,0.0417356
25,24301,442,1246,22613,2130,0.0438254
26,24058,430,1199,22429,2059,0.0427924
27,24176,502,1170,22504,2174,0.0449619
28,24100,537,1311,22252,2385,0.0494813
29,24040,597,1305,22138,2499,0.0519759
30,24118,686,1333,22099,2705,0.0560784
31,24189,669,1408,22112,2746,0.0567613
32,24160,775,1444,21941,2994,0.0619619
33,24261,916,1510,21835,3342,0.068876
34,24171,923,1489,21759,3335,0.0689876
35,24183,953,1561,21669,3467,0.0716826
36,24197,1005,1512,21680,3522,0.0727776
37,24244,1092,1521,21631,3705,0.0764107
38,24320,1196,1562,21562,3954,0.0812911
39,24340,1333,1588,21419,4254,0.087387
40,24203,1524,1573,21106,4621,0.0954634
41,24354,1700,1673,20981,5073,0.104151
42,24509,1958,1680,20871,5596,0.114162
43,24480,2246,1760,20474,6252,0.127696
44,24582,2569,1694,20319,6832,0.138963
45,24626,2888,1787,19951,7563,0.153557
46,24663,3385,1781,19497,8551,0.173357
47,24925,3892,1795,19238,9579,0.192156
48,25131,4600,1795,18736,10995,0.218754
49,25108,5163,1760,18185,12086,0.24068
50,25173,5834,1715,17624,13383,0.265821
51,25252,6634,1686,16932,14954,0.296095
52,25527,7585,1601,16341,16771,0.328495
53,25685,8553,1493,15639,18599,0.36206
54,26073,9454,1427,15192,20335,0.389963
55,26047,10192,1327,14528,21711,0.416766
56,26000,10819,1264,13917,22902,0.440423
57,26255,11623,1137,13495,24383,0.46435
58,26446,12322,1136,12988,25780,0.487408
59,26494,12919,1055,12520,26893,0.50753
60,26862,13543,1053,12266,28139,0.52377
61,26849,14023,992,11834,29038,0.540765
62,26739,14116,920,11703,29152,0.545121
63,26946,14593,879,11474,30065,0.557875
64,26931,14766,930,11235,30462,0.565556
65,27006,15033,949,11024,31015,0.574224
66,27032,15258,893,10881,31409,0.58096
67,27138,15531,890,10717,31952,0.588695
68,27212,15580,905,10727,32065,0.58917
69,27347,15847,869,10631,32563,0.595367
70,27226,15960,838,10428,32758,0.601594
71,27196,15965,866,10365,32796,0.602956
72,27057,15939,774,10344,32652,0.603393
73,27247,16105,781,10361,32991,0.605406
74,27195,16187,734,10274,33108,0.608715
75,27092,16239,708,10145,33186,0.612469
76,27350,16478,727,10145,33683,0.615777
77,27309,16458,733,10118,33649,0.616079
78,27325,16675,736,9914,34086,0.623715
79,27278,16698,709,9871,34105,0.625137
80,27371,16777,744,9850,34298,0.626539
81,27449,16512,825,10112,33849,0.61658
82,27422,17026,801,9595,34853,0.635493
83,27370,17152,711,9507,35015,0.63966
84,27418,17214,746,9458,35174,0.64144
85,27567,17180,711,9676,35071,0.636105
86,27466,17321,740,9405,35382,0.644105
87,27442,17349,789,9304,35487,0.646582
88,27390,17347,707,9336,35401,0.64624
89,27494,17403,803,9288,35609,0.647578
90,27664,17594,762,9308,35950,0.649761
91,27648,17530,818,9300,35878,0.648835
92,27528,17492,831,9205,35815,0.650519
93,27528,17604,828,9096,36036,0.654534
94,27578,17703,842,9033,36248,0.657191
95,27613,17710,903,9000,36323,0.657716
96,27586,17858,814,8914,36530,0.662111
97,27550,17894,752,8904,36540,0.663158
98,27581,18088,803,8690,36979,0.670371
99,27786,18302,836,8648,37440,0.673721
100,27854,18512,807,8535,37831,0.679095
-9,24233,0,0,24233,0,0.0
-8,24203,0,0,24203,0,0.0
-7,24134,0,0,24134,0,0.0
-6,24208,0,0,24208,0,0.0
-5,24345,0,0,24345,0,0.0
-4,24145,0,0,24145,0,0.0
-3,24235,0,0,24235,0,0.0
-2,24201,0,0,24201,0,0.0
-1,24217,0,0,24217,0,0.0
0,24860,625,0,24235,1250,0.0251408
1,24278,278,701,23299,1257,0.0258876
2,24191,237,726,23228,1200,0.0248026
3,24031,239,708,23084,1186,0.0246765
4,24140,195,811,23134,1201,0.0248757
5,24155,194,796,23165,1184,0.0245084
6,24056,179,817,23060,1175,0.0244222
7,24172,173,834,23165,1180,0.0244084
8,24130,130,872,23128,1132,0.0234563
9,24098,170,809,23119,1149,0.0238402
10,24115,160,815,23140,1135,0.0235331
11,24149,150,827,23172,1127,0.0233343
12,24177,141,863,23173,1145,0.0236795
13,23981,140,844,22997,1124,0.0234352
14,24095,157,887,23051,1201,0.0249222
15,24167,152,883,23132,1187,0.0245583
16,24090,166,867,23057,1199,0.0248858
17,23992,139,848,23005,1126,0.0234662
18,24114,128,825,23161,1081,0.0224144
19,24108,135,802,23171,1072,0.0222333
20,24172,128,747,23297,1003,0.0207471
21,24150,92,763,23295,947,0.0196066
22,24328,78,747,23503,903,0.0185589
23,24152,77,705,23370,859,0.0177832
24,24023,87,661,23275,835,0.0173792
25,24111,105,670,23336,880,0.0182489
26,24287,96,647,23544,839,0.0172726
27,24093,78,602,23413,758,0.0157307
28,24255,51,647,23557,749,0.0154401
29,24167,55,609,23503,719,0.0148757
30,24183,47,568,23568,662,0.0136873
31,24230,60,570,23600,690,0.0142385
32,24126,46,567,23513,659,0.0136575
33,24281,49,513,23719,611,0.0125819
34,24050,37,506,23507,580,0.0120582
35,24104,37,467,23600,541,0.0112222
36,24024,17,469,23538,503,0.0104687
37,24130,20,430,23680,470,0.00973891
38,24032,26,374,23632,426,0.00886318
39,23972,18,425,23529,461,0.00961538
40,24147,18,403,23726,439,0.00909016
41,24058,19,393,23646,431,0.00895752
42,24151,15,356,23780,386,0.00799139
43,24304,18,335,23951,371,0.00763249
44,24105,10,280,23815,300,0.00622278
45,24232,6,225,24001,237,0.00489023
46,24188,8,224,23956,240,0.00496114
47,24201,10,218,23973,238,0.00491715
48,24216,7,218,23991,232,0.00479022
49,24092,3,197,23892,203,0.00421302
50,24022,5,166,23851,176,0.00366331
51,24202,0,143,24059,143,0.0029543
52,24283,1,120,24162,122,0.00251205
53,24037,0,94,23943,94,0.00195532
54,24072,2,71,23999,75,0.00155783
55,24222,0,61,24161,61,0.00125919
56,24193,0,54,24139,54,0.00111603
57,24190,1,29,24160,31,0.000640761
58,24134,0,39,24095,39,0.000807989
59,24184,0,41,24143,41,0.000847668
60,24165,0,30,24135,30,0.000620732
61,24035,0,22,24013,22,0.000457666
62,24192,0,22,24170,22,0.000454696
63,24292,0,20,24272,20,0.000411658
64,24185,0,18,24167,18,0.000372131
65,24277,0,12,24265,12,0.000247148
66,24235,0,11,24224,11,0.000226945
67,24157,0,10,24147,10,0.000206979
68,24173,0,9,24164,9,0.000186158
69,24143,0,6,24137,6,0.00012426
70,24281,0,3,24278,3,6.17767e-05
71,24314,0,4,24310,4,8.22571e-05
72,24108,0,2,24106,2,4.148e-05
73,24259,0,1,24258,1,2.06109e-05
74,24163,0,0,24163,0,0.0
75,24307,0,0,24307,0,0.0
76,24266,0,0,24266,0,0.0
77,24180,0,0,24180,0,0.0
78,24034,0,0,24034,0,0.0
79,24205,0,0,24205,0,0.0
80,24139,0,0,24139,0,0.0
81,24196,0,0,24196,0,0.0
82,24191,0,0,24191,0,0.0
83,24251,0,0,24251,0,0.0
84,24294,0,0,24294,0,0.0
85,24147,0,0,24147,0,0.0
86,24214,0,0,24214,0,0.0
87,24067,0,0,24067,0,0.0
88,24174,0,0,24174,0,0.0
89,24032,0,0,24032,0,0.0
90,24246,0,0,24246,0,0.0
91,24268,0,0,24268,0,0.0
92,24128,0,0,24128,0,0.0
93,24101,0,0,24101,0,0.0
94,23979,0,0,23979,0,0.0
95,23979,0,0,23979,0,0.0
96,24201,0,0,24201,0,0.0
97,24133,0,0,24133,0,0.0
98,24195,0,0,24195,0,0.0
99,24092,0,0,24092,0,0.0
100,24080,0,0,24080,0,0.0
-9,24245,0,0,24245,0,0.0
-8,24138,0,0,24138,0,0.0
-7,24214,0,0,24214,0,0.0
-6,24252,0,0,24252,0,0.0
-5,24056,0,0,24056,0,0.0
-4,24168,0,0,24168,0,0.0
-3,24078,0,0,24078,0,0.0
-2,24103,0,0,24103,0,0.0
-1,24319,0,0,24319,0,0.0
0,24875,625,0,24250,1250,0.0251256
1,24266,265,728,23273,1258,0.025921
2,24206,235,678,23293,1148,0.0237131
3,24143,192,707,23244,1091,0.0225945
4,24121,163,772,23186,1098,0.0227603
5,24185,135,818,23232,1088,0.0224933
6,24175,141,781,23253,1063,0.0219855
7,24184,143,736,23305,1022,0.0211297
8,24161,116,708,23337,940,0.0194528
9,24229,96,665,23468,857,0.0176854
10,24176,112,724,23340,948,0.0196062
11,24197,112,731,23354,955,0.0197339
12,24148,94,786,23268,974,0.0201673
13,24071,104,762,23205,970,0.0201487
14,24230,104,758,23368,966,0.019934
