gen, popsize, num_dd, num_dwt, num_wtwt, num_d_alleles, rate_d_alleles
-9,24104,0,0,24104,0,0.0
-8,24277,0,0,24277,0,0.0
-7,24077,0,0,24077,0,0.0
-6,24199,0,0,24199,0,0.0
-5,24190,0,0,24190,0,0.0
-4,24348,0,0,24348,0,0.0
-3,24203,0,0,24203,0,0.0
-2,24009,0,0,24009,0,0.0
-1,24199,0,0,24199,0,0.0
0,24906,625,0,24281,1250,0.0250944
1,24343,271,710,23362,1252,0.0257158
2,24195,236,808,23151,1280,0.0264517
3,24187,228,818,23141,1274,0.0263365
4,24112,216,816,23080,1248,0.0258792
5,24274,219,837,23218,1275,0.0262627
6,23939,194,855,22890,1243,0.0259618
7,24198,172,822,23204,1166,0.0240929
8,24124,154,799,23171,1107,0.022944
9,24156,136,809,23211,1081,0.0223754
10,24104,136,775,23193,1047,0.0217184
11,24152,130,775,23247,1035,0.0214268
12,24221,98,733,23390,929,0.0191776
13,24056,100,757,23199,957,0.0198911
14,24120,115,763,23242,993,0.0205846
15,24104,80,749,23275,909,0.0188558
16,24153,85,747,23321,917,0.0189831
17,24128,94,706,23328,894,0.0185262
18,24200,69,730,23401,868,0.0179339
19,24331,65,684,23582,814,0.0167276
20,24134,69,689,23376,827,0.0171335
21,24201,34,717,23450,785,0.0162183
22,24229,46,660,23523,752,0.0155186
23,24225,44,598,23583,686,0.0141589
24,24161,45,601,23515,691,0.0142999
25,24190,46,544,23600,636,0.0131459
26,24006,25,527,23454,577,0.0120178
27,24114,34,489,23591,557,0.0115493
28,24166,39,478,23649,556,0.0115038
29,24191,29,490,23672,548,0.0113265
30,24206,17,469,23720,503,0.01039
31,24165,19,467,23679,505,0.010449
32,24154,20,428,23706,468,0.00968784
33,24350,17,392,23941,426,0.00874743
34,24146,15,322,23809,352,0.00728899
35,24305,10,316,23979,336,0.00691216
36,24196,5,312,23879,322,0.00665399
37,23951,16,291,23644,323,0.00674293
38,24198,13,286,23899,312,0.00644681
39,24234,10,275,23949,295,0.00608649
40,24127,8,276,23843,292,0.00605131
41,24085,5,253,23827,263,0.00545983
42,24137,3,226,23908,232,0.0048059
43,24283,1,234,24048,236,0.00485937
44,24203,2,234,23967,238,0.00491675
45,24039,5,207,23827,217,0.0045135
46,24211,5,191,24015,201,0.00415101
47,24176,3,182,23991,188,0.00388815
48,24204,3,144,24057,150,0.00309866
49,24170,0,112,24058,112,0.00231692
50,24136,1,106,24029,108,0.00223732
51,24208,2,108,24098,112,0.00231328
52,24107,1,109,23997,111,0.00230224
53,24091,2,97,23992,101,0.00209622
